Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
26/01/2018;356.5;355;357;354.5;140.79K;0.35%
25/01/2018;355.25;356;358;354.5;223.61K;-0.35%
24/01/2018;356.5;351.25;357;349.75;326.30K;1.49%
23/01/2018;351.25;351.75;352;349.5;204.57K;-0.21%
22/01/2018;352;353.5;354.5;351.25;177.59K;-0.14%
19/01/2018;352.5;351.5;354;351.25;145.95K;0.28%
18/01/2018;351.5;352.5;354;350.5;186.65K;-0.42%
17/01/2018;353;348.5;353.25;348.25;236.71K;1.36%
16/01/2018;348.25;347.25;349.25;346;179.43K;0.58%
12/01/2018;346.25;348.75;350;345.5;216.39K;-0.72%
11/01/2018;348.75;349;350.5;348;159.18K;-0.07%
10/01/2018;349;348.75;350;348;145.55K;0.00%
9/01/2018;349;347.5;350;347.25;150.41K;0.50%
8/01/2018;347.25;350.75;351.5;346.75;274.88K;-1.14%
5/01/2018;351.25;350.75;352.25;350.25;143.91K;0.07%
4/01/2018;351;353;353.5;350.25;179.97K;-0.57%
3/01/2018;353;353;354.75;352.25;138.59K;-0.07%
2/01/2018;353.25;351.25;354;350.5;150.14K;0.71%
29/12/2017;350.75;351.25;351.5;350.25;100.18K;-0.36%
28/12/2017;352;353;353.5;350;102.49K;-0.49%
27/12/2017;353.75;352;354.25;351.75;93.75K;0.28%
26/12/2017;352.75;352;353.25;351;65.86K;0.21%
22/12/2017;352;350.75;352.5;350.5;67.47K;0.21%
21/12/2017;351.25;349;351.75;348.5;110.47K;0.57%
20/12/2017;349.25;347.5;349.75;347.25;110.06K;0.50%
19/12/2017;347.5;346.75;348.75;346.5;82.27K;0.14%
18/12/2017;347;347.25;348.75;346.5;97.58K;-0.14%
15/12/2017;347.5;348.75;350.75;346.5;133.62K;3.35%
14/12/2017;336.25;337;338;336.25;0.15K;-0.15%
13/12/2017;336.75;337.25;337.5;336.5;0.36K;0.30%
12/12/2017;335.75;336.5;340.75;335.25;0.85K;-0.22%
11/12/2017;336.5;340;340;336;1.06K;-1.03%
8/12/2017;340;338.5;341.25;338.5;1.28K;0.37%
7/12/2017;338.75;339;340;337.5;2.89K;-0.15%
6/12/2017;339.25;339;341.5;337.75;5.52K;-0.15%
5/12/2017;339.75;339.75;343;338.5;7.54K;0.07%
4/12/2017;339.5;344.75;346;338.75;9.37K;-1.52%
1/12/2017;344.75;341.75;345.25;341;10.23K;0.88%
30/11/2017;341.75;339.25;343;337.5;26.04K;0.81%
29/11/2017;339;335.75;340;335.5;234.59K;0.82%
28/11/2017;336.25;339;339.5;335.75;183.16K;-0.74%
27/11/2017;338.75;342.5;342.5;338.5;281.56K;-1.02%
24/11/2017;342.25;344.25;345.75;339.75;163.45K;-0.87%
22/11/2017;345.25;344.25;347;344;184.44K;0.07%
21/11/2017;345;344;345.75;342.75;257.46K;0.00%
20/11/2017;345;342.5;345.25;341.5;289.33K;0.58%
17/11/2017;343;336.5;343.5;336.5;352.93K;1.93%
16/11/2017;336.5;338.25;339;336.25;186.66K;-0.52%
15/11/2017;338.25;337.25;339;337;217.01K;0.22%
14/11/2017;337.5;342;342.25;337.25;220.98K;-1.39%
13/11/2017;342.25;343.5;344;341.5;289.72K;-0.36%
10/11/2017;343.5;341.75;344;341;349.16K;0.59%
9/11/2017;341.5;347.5;349.75;340.75;475.09K;-1.94%
8/11/2017;348.25;347.5;349;345.75;219.59K;0.14%
7/11/2017;347.75;347.75;348.25;346.25;297.24K;-0.07%
6/11/2017;348;348.5;350.25;347.75;204.48K;-0.07%
3/11/2017;348.25;350.25;351;347.5;200.48K;-0.64%
2/11/2017;350.5;347.75;352;347.5;162.58K;0.65%
1/11/2017;348.25;345.75;349.25;345.25;213.76K;0.72%
31/10/2017;345.75;348;348.75;345.5;174.83K;-0.86%
30/10/2017;348.75;348.5;349.75;347.25;122.26K;0.00%
27/10/2017;348.75;350.25;350.25;347.5;171.57K;-0.50%
26/10/2017;350.5;350.75;352;349.5;148.53K;-0.14%
25/10/2017;351;352.5;355.25;350.5;200.92K;-0.50%
24/10/2017;352.75;351;353;349.5;214.41K;0.43%
23/10/2017;351.25;344.25;351.75;343;256.75K;1.96%
20/10/2017;344.5;349;350;344.25;192.81K;-1.29%
19/10/2017;349;348.75;351.5;348.5;128.71K;0.14%
18/10/2017;348.5;350.25;350.5;347.75;132.78K;-0.43%
17/10/2017;350;350.25;351.75;348.5;137.78K;-0.14%
16/10/2017;350.5;352.75;353.25;349.75;142.22K;-0.64%
13/10/2017;352.75;348.5;353.5;348.25;155.34K;1.07%
12/10/2017;349;346;354;342.5;332.72K;0.87%
11/10/2017;346;348.75;349;345.5;164.71K;-0.93%
10/10/2017;349.25;349;351.25;348.25;113.93K;-0.07%
9/10/2017;349.5;350.5;351.75;348;111.79K;-0.14%
6/10/2017;350;349.25;351;348.5;140.44K;0.14%
5/10/2017;349.5;348.25;351.25;347.5;112.67K;0.36%
4/10/2017;348.25;349.25;349.5;346;168.21K;-0.36%
3/10/2017;349.5;351.5;351.5;348.75;191.40K;-0.57%
2/10/2017;351.5;354.75;356.25;351;187.89K;-1.06%
29/09/2017;355.25;352.25;358;350;241.96K;0.78%
28/09/2017;352.5;353.25;353.75;350.5;134.80K;-0.42%
27/09/2017;354;352;354.5;348.5;186.06K;0.50%
26/09/2017;352.25;352.75;355.5;351.5;176.19K;-0.42%
25/09/2017;353.75;352.75;355;351.25;109.53K;0.07%
22/09/2017;353.5;349.75;356.25;349.5;138.98K;0.93%
21/09/2017;350.25;349.5;351.25;348.5;93.44K;0.07%
20/09/2017;350;348;351.5;347.25;112.07K;0.50%
19/09/2017;348.25;351;353.25;346.5;159.68K;-0.92%
18/09/2017;351.5;353.25;355.5;350.5;113.07K;-0.92%
15/09/2017;354.75;353.5;355.5;352.5;117.68K;3.80%
14/09/2017;341.75;343.25;343.25;341.25;0.05K;0.96%
13/09/2017;338.5;339.5;344.25;339.25;0.25K;-0.44%
12/09/2017;340;346;346;336;0.45K;-1.59%
11/09/2017;345.5;345.25;346.5;342.75;0.75K;0.36%
8/09/2017;344.25;342.25;345.5;342.25;0.78K;0.73%
7/09/2017;341.75;346.75;346.75;341.75;1.75K;-1.51%
6/09/2017;347;343.75;347.25;342;2.89K;0.80%
5/09/2017;344.25;343.25;345.75;341.25;4.61K;1.25%
1/09/2017;340;341.5;345.5;338;7.81K;-0.66%
31/08/2017;342.25;329.25;342.75;328.5;14.61K;3.87%
30/08/2017;329.5;333;334;329;159.95K;-1.20%
29/08/2017;333.5;335.5;336;332;130.11K;-0.74%
28/08/2017;336;338.75;340.25;335.5;113.74K;-0.81%
25/08/2017;338.75;342;342.75;338;124.31K;-0.95%
24/08/2017;342;341.5;342.75;340.25;107.37K;0.00%
23/08/2017;342;346.25;348.75;341.5;87.53K;-1.16%
22/08/2017;346;349;351;346;119.93K;-0.86%
21/08/2017;349;350.5;350.75;346.5;97.33K;-0.85%
18/08/2017;352;350;352.5;349.75;132.65K;0.43%
17/08/2017;350.5;352.5;353.75;349.5;84.68K;-0.57%
16/08/2017;352.5;355;356.75;349.25;159.75K;-0.77%
15/08/2017;355.25;361;361;354;112.63K;-2.07%
14/08/2017;362.75;358.75;363;356;95.28K;0.55%
11/08/2017;360.75;358.75;361.5;357.25;130.81K;0.98%
10/08/2017;357.25;371.75;375.5;356.5;316.36K;-4.03%
9/08/2017;372.25;369;372.5;368.75;182.89K;0.68%
8/08/2017;369.75;372.5;374.25;368.25;185.79K;-0.67%
7/08/2017;372.25;368.75;372.5;368.25;150.03K;1.57%
4/08/2017;366.5;363.5;368;363.25;101.34K;0.83%
3/08/2017;363.5;365;367.25;361.25;156.60K;-0.41%
2/08/2017;365;364.5;367.25;363.75;93.63K;0.69%
1/08/2017;362.5;369.25;371.5;366;108.46K;-2.23%
31/07/2017;370.75;371;372.25;367.5;81.96K;-0.94%
28/07/2017;374.25;373.75;377;373;71.01K;0.00%
27/07/2017;374.25;374;377.25;373;77.17K;0.40%
26/07/2017;372.75;368.5;373.25;366;102.55K;1.08%
25/07/2017;368.75;382;383.75;368.5;123.05K;-2.25%
24/07/2017;377.25;375.5;377.5;371;124.95K;-0.66%
21/07/2017;379.75;390.5;391;378.5;147.01K;-2.88%
20/07/2017;391;382.5;393.25;380.5;139.46K;2.22%
19/07/2017;382.5;376.5;389;374.25;139.74K;1.46%
18/07/2017;377;380.75;388.75;375.25;154.63K;0.53%
17/07/2017;375;375.75;378.75;370.5;113.70K;2.67%
14/07/2017;365.25;369;369;369;0.13K;1.18%
13/07/2017;361;376.25;376.25;360;0.50K;-4.05%
12/07/2017;376.25;390.5;391.25;376;0.90K;-4.08%
11/07/2017;392.25;393.25;394.5;387;1.71K;0.13%
10/07/2017;391.75;387.75;392.25;387.75;1.41K;2.49%
7/07/2017;382.25;379;386.75;378.25;2.87K;0.53%
6/07/2017;380.25;380;381.25;374.75;4.90K;-0.39%
5/07/2017;381.75;379.5;383.25;374.75;7.60K;0.99%
3/07/2017;378;373.25;385.25;373;10.73K;2.02%
30/06/2017;370.5;360;372.5;359.5;24.41K;2.99%
29/06/2017;359.75;356.75;362.25;356.25;169.17K;0.84%
28/06/2017;356.75;359.5;360.5;356.75;219.54K;-0.70%
27/06/2017;359.25;361.25;364.25;359.25;208.88K;0.07%
26/06/2017;359;358.5;361.75;357.25;212.56K;0.35%
23/06/2017;357.75;362.75;364.75;356.5;250.37K;-1.38%
22/06/2017;362.75;368.75;369.25;362.5;178.70K;-1.63%
21/06/2017;368.75;369.5;373.5;368.25;164.65K;-0.34%
20/06/2017;370;376.25;377.5;369.25;203.11K;-1.40%
19/06/2017;375.25;378.25;381.5;375.25;237.06K;-2.28%
16/06/2017;384;378.75;384.5;377;206.39K;1.19%
15/06/2017;379.5;376.75;382;370;266.28K;0.66%
14/06/2017;377;381;385;376.75;199.41K;-1.05%
13/06/2017;381;379.25;383.75;377.5;247.97K;0.99%
12/06/2017;377.25;386;387.25;376.25;371.35K;-2.71%
9/06/2017;387.75;384.25;389.5;380.75;268.36K;0.52%
8/06/2017;385.75;385;391.75;384.25;398.38K;0.26%
7/06/2017;384.75;378.25;387;378.25;523.85K;1.99%
6/06/2017;377.25;372;379.75;371.25;255.15K;1.14%
5/06/2017;373;373.75;375.5;372;196.48K;0.07%
2/06/2017;372.75;370.5;374.75;369.5;131.23K;0.61%
1/06/2017;370.5;371.5;373.75;367.5;177.07K;-0.40%
31/05/2017;372;370.25;376.5;369;263.40K;1.36%
30/05/2017;367;373.5;373.75;366.25;208.78K;-1.94%
26/05/2017;374.25;369.25;374.75;368.75;130.48K;1.35%
25/05/2017;369.25;371;373;368.75;110.61K;-0.54%
24/05/2017;371.25;370;371.5;368.75;108.55K;0.47%
23/05/2017;369.5;374.75;375.75;369;178.14K;-1.47%
22/05/2017;375;372.75;377.5;371.75;170.82K;0.67%
19/05/2017;372.5;366;373;366;201.67K;1.78%
18/05/2017;366;371.5;371.5;364.25;194.69K;-1.48%
17/05/2017;371.5;367;372.25;366.25;140.85K;1.02%
16/05/2017;367.75;367.25;368.75;365.25;115.03K;0.00%
15/05/2017;367.75;370.5;371.75;367.25;116.96K;1.66%
12/05/2017;361.75;361;362;360;0.21K;0.35%
11/05/2017;360.5;364.25;364.25;360.25;0.34K;-1.30%
10/05/2017;365.25;358.75;365;358.25;1.02K;1.95%
9/05/2017;358.25;358.25;360.5;357.25;1.63K;0.42%
8/05/2017;356.75;360.5;360.75;356.25;1.96K;-1.38%
5/05/2017;361.75;359;365.5;359;2.39K;1.05%
4/05/2017;358;367;367.5;357.5;2.96K;-2.25%
3/05/2017;366.25;363.5;367.5;362.25;4.17K;0.62%
2/05/2017;364;367.25;369.75;362.25;4.95K;-1.42%
1/05/2017;369.25;363;370.5;361.75;9.79K;3.14%
28/04/2017;358;360;361.25;355.5;31.57K;-1.10%
27/04/2017;362;358.75;364;358.5;148.98K;0.84%
26/04/2017;359;365;367.25;358.25;199.69K;-1.64%
25/04/2017;365;359.25;368.25;356.25;180.78K;1.60%
24/04/2017;359.25;358;360.5;356.25;159.11K;0.63%
21/04/2017;357;357.5;358.75;354.25;181.73K;-0.21%
20/04/2017;357.75;361.75;363.75;357.25;176.90K;-1.11%
19/04/2017;361.75;361.25;365.25;360.5;188.30K;0.00%
18/04/2017;361.75;366.5;368;360.75;200.18K;-1.30%
17/04/2017;366.5;371;372;365.5;146.56K;-1.21%
13/04/2017;371;368.75;373;368.5;267.05K;0.54%
12/04/2017;369;366.5;371.5;366.25;237.72K;0.68%
11/04/2017;366.5;366;369;362.25;254.16K;-0.14%
10/04/2017;367;360;367;359;222.75K;2.09%
7/04/2017;359.5;360.5;361.75;357.25;233.39K;-0.35%
6/04/2017;360.75;364.25;365.5;360;137.98K;-1.10%
5/04/2017;364.75;363;365.75;361.5;143.41K;0.48%
4/04/2017;363;367;369.75;362.75;157.42K;-1.29%
3/04/2017;367.75;365.75;371.75;365.5;230.41K;0.96%
31/03/2017;364.25;358;366.75;355;302.10K;1.89%
30/03/2017;357.5;358.25;358.75;356.75;105.35K;-0.28%
29/03/2017;358.5;357.25;360.75;356.5;140.22K;0.21%
28/03/2017;357.75;356;358.75;355.75;126.48K;0.56%
27/03/2017;355.75;356.75;358.25;354.25;146.44K;-0.14%
24/03/2017;356.25;357;358;355.25;114.28K;-0.14%
23/03/2017;356.75;358.5;359.75;356.25;125.35K;-0.56%
22/03/2017;358.75;361.25;361.75;358.25;135.92K;-0.69%
21/03/2017;361.25;363.5;364;359.25;153.61K;-0.62%
20/03/2017;363.5;369;370.75;363;146.67K;-1.09%
17/03/2017;367.5;366.25;367.75;364.5;94.24K;0.41%
16/03/2017;366;363.5;367;363.5;111.74K;0.69%
15/03/2017;363.5;362.25;364.75;362;107.40K;2.76%
14/03/2017;353.75;354;358.25;353;0.52K;-0.21%
13/03/2017;354.5;358;358.75;353.5;1.65K;-0.98%
10/03/2017;358;360.25;360.25;356;1.74K;-0.49%
9/03/2017;359.75;366;366.5;359.25;2.00K;-1.51%
8/03/2017;365.25;369.25;370.25;365;7.05K;-1.15%
7/03/2017;369.5;373;373.75;367.5;4.53K;-0.87%
6/03/2017;372.75;375.5;377;371;3.71K;-0.53%
3/03/2017;374.75;371.75;375.5;371.25;4.00K;0.54%
2/03/2017;372.75;375;375.75;370.5;10.94K;-0.80%
1/03/2017;375.75;366.25;376;365.75;11.27K;2.45%
28/02/2017;366.75;361.5;378.75;361.25;43.46K;1.80%
27/02/2017;360.25;364.25;365.5;359.5;227.53K;-1.03%
24/02/2017;364;365.75;366.75;362.5;217.65K;-0.41%
23/02/2017;365.5;370.5;371.75;365.25;176.31K;-1.48%
22/02/2017;371;369.25;372.75;369.25;167.70K;0.47%
21/02/2017;369.25;368.5;370.75;366.5;192.46K;0.27%
17/02/2017;368.25;373.25;373.25;368;190.29K;-1.41%
16/02/2017;373.5;378;380;373;202.51K;-1.39%
15/02/2017;378.75;374;379;371.75;234.39K;1.20%
14/02/2017;374.25;375;375.25;373;182.59K;-0.33%
13/02/2017;375.5;373.5;376.75;371.75;243.36K;0.27%
10/02/2017;374.5;368.5;375.5;368.5;258.23K;1.35%
9/02/2017;369.5;369.5;372.75;367.5;302.88K;-0.34%
8/02/2017;370.75;368;371;366.5;215.52K;0.61%
7/02/2017;368.5;363.75;369;362.5;201.07K;1.31%
6/02/2017;363.75;364;368.75;362.5;123.03K;-0.41%
3/02/2017;365.25;365.75;367.75;364;131.49K;-0.61%
2/02/2017;367.5;367.5;369.75;366.25;161.84K;-0.20%
1/02/2017;368.25;360;368.5;358;238.05K;2.36%
31/01/2017;359.75;358.5;361.25;357.75;144.84K;0.56%
30/01/2017;357.75;361.5;361.75;355.75;185.50K;-1.31%
27/01/2017;362.5;363.25;364.25;360.5;131.33K;-0.34%
26/01/2017;363.75;366;366.75;362;115.94K;-0.68%
25/01/2017;366.25;363.25;366.75;361;144.57K;0.83%
24/01/2017;363.25;369.25;371;362.25;198.15K;-1.69%
23/01/2017;369.5;369.5;370;367.5;145.75K;-0.07%
20/01/2017;369.75;366;370;365;199.86K;0.96%
19/01/2017;366.25;364;367.5;362.75;167.43K;0.34%
18/01/2017;365;364.5;367.75;362.75;210.57K;-0.14%
17/01/2017;365.5;359;366.5;358.5;317.61K;1.95%
13/01/2017;358.5;357.5;359.5;355.25;168.02K;0.07%
12/01/2017;358.25;357;360;353;256.25K;0.28%
11/01/2017;357.25;357.75;358.25;352;209.46K;-0.28%
10/01/2017;358.25;359.25;359.5;357.25;134.08K;-0.49%
9/01/2017;360;359;360.75;355.25;185.76K;0.56%
6/01/2017;358;360.75;362.5;356.75;166.34K;-0.90%
5/01/2017;361.25;359.5;362.75;358.5;194.54K;0.42%
4/01/2017;359.75;355;360;354.75;171.29K;1.12%
3/01/2017;355.75;352;358.5;351.5;174.70K;1.07%
30/12/2016;352;349.5;353;347.75;112.01K;0.64%
29/12/2016;349.75;348.25;351;347.5;92.60K;0.43%
28/12/2016;348.25;354.25;354.75;347.25;122.29K;-1.90%
27/12/2016;355;346.5;356;346.25;132.72K;2.68%
23/12/2016;345.75;347;347.75;345.5;79.91K;-0.43%
22/12/2016;347.25;347.25;348;346;97.05K;0.00%
21/12/2016;347.25;350;351.25;346.75;105.21K;-0.86%
20/12/2016;350.25;353.25;353.75;349.25;103.80K;-0.85%
19/12/2016;353.25;356;356.75;351.5;93.94K;-0.84%
16/12/2016;356.25;356;359;353.5;113.01K;-0.07%
15/12/2016;356.5;361.5;363;356.25;136.20K;1.35%
14/12/2016;351.75;356.75;357;353.5;0.52K;-1.26%
13/12/2016;356.25;355.25;359;353.5;1.37K;0.49%
12/12/2016;354.5;352.25;355;349.75;2.00K;0.57%
9/12/2016;352.5;349;352.5;344.5;1.72K;1.73%
8/12/2016;346.5;350.25;352.75;344.25;1.94K;-1.14%
7/12/2016;350.5;350.25;351;347.25;2.35K;-0.14%
6/12/2016;351;348.25;354;348.25;2.55K;0.43%
5/12/2016;349.5;337.5;350;337.5;4.15K;3.56%
2/12/2016;337.5;332.75;338;332.75;8.16K;1.73%
1/12/2016;331.75;337;338.25;331;8.93K;-1.48%
30/11/2016;336.75;337.25;341.75;336;35.07K;0.00%
29/11/2016;336.75;348;348.25;335.5;190.80K;-3.37%
28/11/2016;348.5;349.25;353;346.75;208.95K;-0.21%
25/11/2016;349.25;349.75;350.75;348.5;176.20K;-0.43%
23/11/2016;350.75;350.25;351;346.5;190.75K;-0.07%
22/11/2016;351;349.5;351.75;346;197.45K;0.36%
21/11/2016;349.75;345.25;350;344.75;169.05K;1.23%
18/11/2016;345.5;342;346.75;340.5;171.45K;1.02%
17/11/2016;342;339;343.5;338.25;192.49K;1.03%
16/11/2016;338.5;341.5;343.5;338.5;145.24K;-0.88%
15/11/2016;341.5;337;342.25;335.75;190.52K;1.26%
14/11/2016;337.25;340.5;341;335.5;181.71K;-0.88%
11/11/2016;340.25;343.25;345;339;212.98K;-0.95%
10/11/2016;343.5;341.5;346.5;340.25;261.28K;0.81%
9/11/2016;340.75;353;355;340.5;323.41K;-3.81%
8/11/2016;354.25;346;356.5;345;351.91K;2.31%
7/11/2016;346.25;348;349.5;345;200.74K;-0.72%
4/11/2016;348.75;348;349.75;345.5;126.19K;0.22%
3/11/2016;348;346.25;348.75;345;138.70K;0.51%
2/11/2016;346.25;348.75;350.5;344.25;217.59K;-0.79%
1/11/2016;349;354.75;354.75;347.25;219.27K;-1.62%
31/10/2016;354.75;355;358;352.25;171.94K;-0.07%
28/10/2016;355;357.5;358.25;354.25;122.85K;-0.70%
27/10/2016;357.5;353.75;358.5;352.25;197.47K;0.99%
26/10/2016;354;349.25;355.75;349;170.68K;1.36%
25/10/2016;349.25;348.25;352.25;347.25;127.78K;0.29%
24/10/2016;348.25;351.5;354.5;346.25;152.70K;-1.21%
21/10/2016;352.5;351.25;354.25;350.5;115.81K;0.43%
20/10/2016;351;357.5;359.25;349.25;173.30K;-1.82%
19/10/2016;357.5;353.5;358;351;168.84K;1.06%
18/10/2016;353.75;354.25;357.5;351.5;140.47K;-0.07%
17/10/2016;354;353;357.75;350.25;150.35K;-0.07%
14/10/2016;354.25;349.5;358.75;348.75;275.68K;1.36%
13/10/2016;349.5;337.5;349.75;337.25;216.23K;3.71%
12/10/2016;337;345;348.5;336.5;219.04K;-2.46%
11/10/2016;345.5;343;347;341;148.30K;0.66%
10/10/2016;343.25;339.5;344.25;339.25;112.53K;1.03%
7/10/2016;339.75;340.75;344.75;339.5;173.88K;-0.22%
6/10/2016;340.5;347.25;347.75;338.5;178.13K;-2.08%
5/10/2016;347.75;347.75;349.25;345.25;142.71K;-0.14%
4/10/2016;348.25;345;349;343.5;158.04K;0.65%
3/10/2016;346;336.25;347.75;335.25;234.81K;2.75%
30/09/2016;336.75;329;337.5;325;258.97K;2.28%
29/09/2016;329.25;329.75;333.5;328;119.73K;0.00%
28/09/2016;329.25;331.75;332.5;328.75;107.53K;-0.75%
27/09/2016;331.75;329.25;332.5;327.25;147.07K;0.84%
26/09/2016;329;334;336.5;328.5;160.54K;-2.23%
23/09/2016;336.5;336;338.5;333.75;150.67K;-0.07%
22/09/2016;336.75;339.25;341.5;334.75;122.26K;-0.96%
21/09/2016;340;339;341;338;101.26K;-0.15%
20/09/2016;340.5;336;342.25;335;127.94K;0.96%
19/09/2016;337.25;337.25;340;332.25;139.74K;0.07%
16/09/2016;337;329;338.25;327.5;165.29K;2.12%
15/09/2016;330;331.5;334.75;327.5;131.02K;2.40%
14/09/2016;322.25;320.5;320.5;317.5;0.04K;0.94%
13/09/2016;319.25;329.25;330;320.25;0.71K;-3.04%
12/09/2016;329.25;329.25;330.5;326;1.20K;-0.23%
9/09/2016;330;326.5;330.5;323.75;0.78K;0.92%
8/09/2016;327;322;326.75;321.5;1.48K;1.87%
7/09/2016;321;316.25;322;315;2.57K;1.34%
6/09/2016;316.75;316;317.75;312.25;2.46K;0.08%
2/09/2016;316.5;311;317.75;311;3.41K;1.77%
1/09/2016;311;302;311.5;301.75;11.50K;3.15%
31/08/2016;301.5;304;307.25;301;25.26K;-0.82%
30/08/2016;304;311.75;312.75;303.5;132.22K;-2.49%
29/08/2016;311.75;316.25;318.75;310.75;128.34K;-1.42%
26/08/2016;316.25;323.5;325.25;315.75;98.58K;-2.24%
25/08/2016;323.5;327;328.5;322.25;94.42K;-1.22%
24/08/2016;327.5;328.25;330.5;325.5;77.91K;-0.30%
23/08/2016;328.5;333;333;326.5;90.24K;-1.43%
22/08/2016;333.25;333.75;334.5;330.5;71.84K;-0.30%
19/08/2016;334.25;332.25;334.75;330;85.60K;0.68%
18/08/2016;332;330;333;326.5;72.27K;0.53%
17/08/2016;330.25;327.25;330.75;327;103.66K;0.84%
16/08/2016;327.5;326.75;329;324.25;78.80K;0.31%
15/08/2016;326.5;321.25;329;321;75.70K;1.32%
12/08/2016;322.25;320.5;323;312;146.08K;0.39%
11/08/2016;321;322.25;323.75;320.5;125.76K;-0.47%
10/08/2016;322.5;322;325.5;321.25;148.92K;0.08%
9/08/2016;322.25;325.25;326.75;322;121.42K;-0.92%
8/08/2016;325.25;324.25;328;322.5;148.92K;0.31%
5/08/2016;324.25;320.5;325;320;139.53K;1.09%
4/08/2016;320.75;325;326.75;320.5;83.08K;-1.31%
3/08/2016;325;323.75;328.75;322.25;91.70K;0.23%
2/08/2016;324.25;325.25;327.5;319.5;120.08K;-0.46%
1/08/2016;325.75;332.5;333.75;325.5;83.57K;-2.62%
29/07/2016;334.5;331.25;335;328.75;102.31K;0.98%
28/07/2016;331.25;335.75;338.5;329;88.78K;-1.34%
27/07/2016;335.75;332.5;338;331.75;81.05K;0.98%
26/07/2016;332.5;333.5;336.5;331;95.06K;-0.67%
25/07/2016;334.75;335;338.25;330.25;92.72K;-0.07%
22/07/2016;335;334.5;336.75;326.75;101.55K;0.22%
21/07/2016;334.25;337.75;341.75;332.75;92.50K;-0.96%
20/07/2016;337.5;344.25;346.5;335;111.93K;-1.24%
19/07/2016;341.75;356.5;356.5;341.5;88.39K;-4.27%
18/07/2016;357;352.25;357.5;348.25;84.62K;1.35%
15/07/2016;352.25;356.5;361;343;104.62K;-2.76%
14/07/2016;362.25;369.5;374.5;360;0.23K;-0.96%
13/07/2016;365.75;353;372.75;348.5;0.67K;4.57%
12/07/2016;349.75;343;350.25;339.75;0.39K;1.75%
11/07/2016;343.75;354.25;354.75;341.75;1.16K;-1.72%
8/07/2016;349.75;337.25;349;336.75;1.16K;4.25%
7/07/2016;335.5;338.5;348;334.5;2.55K;-0.07%
6/07/2016;335.75;344.75;346.5;333;4.29K;-2.40%
5/07/2016;344;348;350.5;333.75;4.79K;-2.55%
1/07/2016;353;360.75;362.25;351.75;6.93K;-1.60%
30/06/2016;358.75;375;377.5;355.75;37.49K;-3.76%
29/06/2016;372.75;385.5;387.25;372.25;99.43K;-3.24%
28/06/2016;385.25;383;398.25;382.5;121.38K;0.00%
27/06/2016;385.25;384.25;392;383;123.57K;0.20%
24/06/2016;384.5;387.5;390;373.5;180.56K;-0.71%
23/06/2016;387.25;392;392.75;384;164.76K;-1.46%
22/06/2016;393;396.5;401;392.25;211.88K;-0.82%
21/06/2016;396.25;420.5;422.25;396.25;292.42K;-5.93%
20/06/2016;421.25;435.5;435.75;420.5;204.94K;-3.77%
17/06/2016;437.75;425;438.25;423.5;179.12K;2.94%
16/06/2016;425.25;426.25;429.75;420.5;196.40K;-0.87%
15/06/2016;429;435.75;439;428.5;186.44K;-1.72%
14/06/2016;436.5;429.5;436.75;423.5;236.33K;1.51%
13/06/2016;430;427.5;438;427.5;304.09K;1.65%
10/06/2016;423;426.5;437;420;291.07K;-0.82%
9/06/2016;426.5;430.25;430.25;423.25;262.53K;-1.10%
8/06/2016;431.25;427.25;439.25;426.5;342.76K;0.82%
7/06/2016;427.75;426.25;428;422.5;273.08K;0.12%
6/06/2016;427.25;419.75;427.5;419.25;223.12K;2.15%
3/06/2016;418.25;414;419.25;410.5;183.28K;0.72%
2/06/2016;415.25;413.75;419.5;412.5;223.63K;0.36%
1/06/2016;413.75;404.25;414;401;213.03K;2.22%
31/05/2016;404.75;412.5;413;404;205.69K;-1.94%
27/05/2016;412.75;408;413.5;406.5;174.31K;1.10%
26/05/2016;408.25;404;409.25;400;223.71K;0.86%
25/05/2016;404.75;396.5;405;395.75;170.81K;1.82%
24/05/2016;397.5;397.25;403.25;394.5;160.51K;-0.06%
23/05/2016;397.75;394;399.25;391;156.43K;0.82%
20/05/2016;394.5;390;396.75;389;177.95K;1.15%
19/05/2016;390;397.5;397.75;385.5;229.12K;-2.38%
18/05/2016;399.5;397;400.5;394;184.09K;0.63%
17/05/2016;397;392.5;398;391.75;193.69K;0.76%
16/05/2016;394;390.25;394.25;386.25;161.78K;3.14%
13/05/2016;382;380.25;385.5;380.25;0.29K;-0.84%
12/05/2016;385.25;374.75;386;374.5;0.79K;3.01%
11/05/2016;374;378.5;381;371.75;1.09K;-1.19%
10/05/2016;378.5;367.75;383;367;0.84K;2.92%
9/05/2016;367.75;379.5;379.5;367;1.04K;-2.19%
6/05/2016;376;372.25;377.5;372.25;1.55K;1.14%
5/05/2016;371.75;374.5;376.75;368.5;2.45K;-0.40%
4/05/2016;373.25;376.5;377.75;372.5;10.04K;-1.32%
3/05/2016;378.25;390.25;393.5;375.75;5.54K;-3.07%
2/05/2016;390.25;388.75;391;383.5;8.37K;0.00%
29/04/2016;390.25;387;392;385;20.11K;0.84%
28/04/2016;387;379.75;390.75;378.5;74.35K;1.64%
27/04/2016;380.75;382;382.75;377;89.20K;-0.39%
26/04/2016;382.25;377.25;383;374;110.84K;1.39%
25/04/2016;377;371.25;385;368.5;123.10K;1.41%
22/04/2016;371.75;384.25;384.25;370.5;174.98K;-3.32%
